,Rxn_Name,index,SMILES,MW,IE,AMW,frac_sp3,heavy_atom,NH_OH,aromatic_heter,aromatic_ring,h_accept,h_donot,num_heteroatom,num_rotable,num_aliphatic,aliphatic_heter,aromatic_C,aliphatic_C,saturated_C,saturated_heter,saturated_ring,asphere,MaxPartialCharge,MinPartialCharge,numvalence,numradical,RadiusOfGyration,spherocity,Halide,Halide Ionic Radius,Halide Ionization Energy (eV),Halide Electron Affinity (eV),Halide Pearson Hardness (eV),Halide Mulliken Electronegativity (eV),Halide Pauling Electronegativity (Neutral Atom),Number of Electrons,Atomic Mass,Charge,index,Ion,Form 2D Perovskites?,Metal Ionization Energy (kJ/mol),Metal Electron Affinity (kJ/mol),Metal Pearson Hardness (eV),Metal Mulliken Electronegativity (eV; ionic),Metal Pauling Electronegativity (atomic),No.Electrons,Valence d electron count,Ionic Radius
1936,Pb++ + I + NC1CCC1,43,NC1CCC1,137,8,7,1,5,2,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0.003879839,-0.327711737,30,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1937,Pb++ + I + NC1CCCC1,43,NC1CCCC1,137,8,7,1,6,2,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0.00387786,-0.327711754,36,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1938,Pb++ + I + NC1CCCCC1,43,NC1CCCCC1,137,8,7,1,7,2,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0.003877844,-0.327711754,42,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1939,Pb++ + I + NCC1CCCCC1,43,NCC1CCCCC1,137,8,7,1,8,2,0,0,1,1,1,1,1,0,0,1,1,0,1,0,-0.004886466,-0.330197391,48,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1940,Pb++ + I + C1CNCCN1,43,C1CNCCN1,0,0,0,1,6,2,0,0,2,2,2,0,1,1,0,0,0,1,1,0,0.007722976,-0.314205753,36,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1941,Pb++ + I + NCC1CCCNC1,43,NCC1CCCNC1,116,8,12,1,8,3,0,0,2,2,2,1,1,1,0,0,0,1,1,0,-0.000845177,-0.330148341,48,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1942,Pb++ + I + NCC1CCNCC1,43,NCC1CCNCC1,116,8,12,1,8,3,0,0,2,2,2,1,1,1,0,0,0,1,1,0,-0.004579407,-0.330195706,48,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1943,Pb++ + I + c1cc(-c2ccncc2)ccn1,43,c1cc(-c2ccncc2)ccn1,0,0,0,0,12,0,2,2,2,0,2,1,0,0,0,0,0,0,0,0,0.027347468,-0.264691916,58,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1944,Pb++ + I + NCc1ccccc1,43,NCc1ccccc1,137,8,7,0.142857143,8,2,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0.017760763,-0.326497507,42,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1945,Pb++ + I + NCCc1cccs1,43,NCCc1cccs1,120,8,9,0.333333333,8,2,1,1,2,1,2,2,0,0,0,0,0,0,0,0,0.005772342,-0.330112696,44,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1946,Pb++ + I + NCCc1cnc[nH]1,43,NCCc1cnc[nH]1,107,8,7,0.4,8,3,1,1,2,2,3,2,0,0,0,0,0,0,0,0,0.09212697,-0.348458364,44,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1947,Pb++ + I + NCc1cccs1,43,NCc1cccs1,120,8,9,0.2,7,2,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0.027328423,-0.32582785,38,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1948,Pb++ + I + NCC1CCCCN1,43,NCC1CCCCN1,116,8,12,1,8,3,0,0,2,2,2,1,1,1,0,0,0,1,1,0,0.018976402,-0.328923182,48,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1949,Pb++ + I + CN(C)c1ccc(N)cc1,43,CN(C)c1ccc(N)cc1,137,8,7,0.25,10,2,0,1,2,1,2,1,0,0,1,0,0,0,0,0,0.036200563,-0.398726784,54,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1950,Pb++ + I + Nc1cccc(N)c1,43,Nc1cccc(N)c1,137,8,7,0,8,4,0,1,2,2,2,0,0,0,1,0,0,0,0,0,0.03341425,-0.398667249,42,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1951,Pb++ + I + NCc1ccc2ccccc2c1,43,NCc1ccc2ccccc2c1,137,8,7,0.090909091,12,2,0,2,1,1,1,1,0,0,2,0,0,0,0,0,0.0177832,-0.326497152,60,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1952,Pb++ + I + NCCc1ccc2ccccc2c1,43,NCCc1ccc2ccccc2c1,137,8,7,0.166666667,13,2,0,2,1,1,1,2,0,0,2,0,0,0,0,0,-0.00366944,-0.330142604,66,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1953,Pb++ + I + NCCOc1ccc2ccc3cccc4ccc1c2c34,43,NCCOc1ccc2ccc3cccc4ccc1c2c34,145,8,7,0.111111111,20,2,0,4,2,1,2,3,0,0,4,0,0,0,0,0,0.12674843,-0.491627502,98,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1954,Pb++ + I + NCCCOc1ccc2ccc3cccc4ccc1c2c34,43,NCCCOc1ccc2ccc3cccc4ccc1c2c34,145,8,7,0.157894737,21,2,0,4,2,1,2,4,0,0,4,0,0,0,0,0,0.126675597,-0.49289516,104,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1955,Pb++ + I + NCCCCOc1ccc2ccc3cccc4ccc1c2c34,43,NCCCCOc1ccc2ccc3cccc4ccc1c2c34,145,8,7,0.2,22,2,0,4,2,1,2,5,0,0,4,0,0,0,0,0,0.126674336,-0.492945367,110,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1956,Pb++ + I + NCCOc1ccc2cccc3c4cccc5cccc(c1c23)c54,43,NCCOc1ccc2cccc3c4cccc5cccc(c1c23)c54,145,8,7,0.090909091,24,2,0,5,2,1,2,3,0,0,5,0,0,0,0,0,0.127376096,-0.49160405,116,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1957,Pb++ + I + NCCSc1ccc(-c2cccs2)s1,43,NCCSc1ccc(-c2cccs2)s1,0,0,0,0.2,14,2,2,2,4,1,4,4,0,0,0,0,0,0,0,0,0.06054329,-0.329638618,74,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1958,Pb++ + I + NCc1ccc(F)cc1,43,NCc1ccc(F)cc1,137,8,7,0.142857143,9,2,0,1,1,1,2,1,0,0,1,0,0,0,0,0,0.122728862,-0.326497479,48,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1959,Pb++ + I + NCCCn1ccnc1,43,NCCCn1ccnc1,0,0,0,0.5,9,2,1,1,3,1,3,3,0,0,0,0,0,0,0,0,0.094540716,-0.337450293,50,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1960,Pb++ + I + NCc1ccc(Cl)cc1,43,NCc1ccc(Cl)cc1,137,8,7,0.142857143,9,2,0,1,1,1,2,1,0,0,1,0,0,0,0,0,0.040569979,-0.326497493,48,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1961,Pb++ + I + NCCc1ccccc1,43,NCCc1ccccc1,137,8,7,0.25,9,2,0,1,1,1,1,2,0,0,1,0,0,0,0,0,-0.00366981,-0.330142607,48,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1962,Pb++ + I + NCCc1ccccc1F,43,NCCc1ccccc1F,137,8,7,0.25,10,2,0,1,1,1,2,2,0,0,1,0,0,0,0,0,0.125942328,-0.33014079,54,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1963,Pb++ + I + NCCc1cccc(F)c1,43,NCCc1cccc(F)c1,137,8,7,0.25,10,2,0,1,1,1,2,2,0,0,1,0,0,0,0,0,0.122982828,-0.330142593,54,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1964,Pb++ + I + NCc1ccc(Br)cc1,43,NCc1ccc(Br)cc1,137,8,7,0.142857143,9,2,0,1,1,1,2,1,0,0,1,0,0,0,0,0,0.017762078,-0.326497496,48,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1965,Pb++ + I + NCc1ccc(I)cc1,43,NCc1ccc(I)cc1,137,8,7,0.142857143,9,2,0,1,1,1,2,1,0,0,1,0,0,0,0,0,0.017761995,-0.326497497,48,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1966,Pb++ + I + N=C(N)N,43,N=C(N)N,141,8,8,0,4,5,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0.182528002,-0.370333532,24,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1967,Pb++ + I + CNN,43,CNN,141,8,8,1,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,-0.001724682,-0.271721759,20,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1968,Pb++ + I + CCCCC(CC)CN,43,CCCCC(CC)CN,137,8,7,1,9,2,0,0,1,1,1,5,0,0,0,0,0,0,0,0,-0.004896613,-0.330197569,56,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1969,Pb++ + I + CCCCCC(C)[NH3+],43,CCCCCC(C)[NH3+],137,8,7,1,8,3,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0.081456692,-0.355360388,50,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1970,Pb++ + I + CCCC(C)[NH3+],43,CCCC(C)[NH3+],137,8,7,1,6,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0.081446431,-0.355360538,38,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1971,Pb++ + I + CCC(C)[NH3+],43,CCC(C)[NH3+],137,8,7,1,5,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.081189694,-0.355369192,32,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1972,Pb++ + I + c1c[nH]c(-c2ncc[nH]2)n1,43,c1c[nH]c(-c2ncc[nH]2)n1,0,0,0,0,10,2,2,2,2,2,4,1,0,0,0,0,0,0,0,0,0.173037782,-0.342038043,50,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1973,Pb++ + I + c1ccc2[nH]cnc2c1,43,c1ccc2[nH]cnc2c1,107,8,7,0,9,1,1,2,1,1,2,0,0,0,1,0,0,0,0,0,0.093137062,-0.344596587,44,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1974,Pb++ + I + NCc1cccnc1,43,NCc1cccnc1,143,8,8,0.166666667,8,2,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0.03122443,-0.326449146,42,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1975,Pb++ + I + CN(C)CCN,43,CN(C)CCN,137,8,7,1,6,2,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0.009849444,-0.329198963,38,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1976,Pb++ + I + CNCCCNC,43,CNCCCNC,0,0,0,1,7,2,0,0,2,2,2,4,0,0,0,0,0,0,0,0,-0.003982605,-0.319703372,44,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1977,Pb++ + I + CCC(CN)N(C)C,43,CCC(CN)N(C)C,137,8,7,1,8,2,0,0,2,1,2,3,0,0,0,0,0,0,0,0,0.020920344,-0.328915623,50,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1978,Pb++ + I + NCCCC(=O)O,43,NCCCC(=O)O,142,8,8,0.75,7,3,0,0,2,2,3,3,0,0,0,0,0,0,0,0,0.302889124,-0.481229794,42,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1979,Pb++ + I + NCCc1c[nH]cn1,43,NCCc1c[nH]cn1,107,8,7,0.4,8,3,1,1,2,2,3,2,0,0,0,0,0,0,0,0,0.092256063,-0.35090408,44,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1980,Pb++ + I + NCCc1cccc(N)c1,43,NCCc1cccc(N)c1,137,8,7,0.25,10,4,0,1,2,2,2,2,0,0,1,0,0,0,0,0,0.031625371,-0.39872071,54,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1981,Pb++ + I + NCCC1=CCCCC1,43,NCCC1=CCCCC1,137,8,7,0.75,9,2,0,0,1,1,1,2,1,0,0,1,0,0,0,0,-0.003994597,-0.330154629,52,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1982,Pb++ + I + NCC(F)F,43,NCC(F)F,137,8,7,1,5,2,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0.250171256,-0.325486895,32,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1983,Pb++ + I + NCC(F)(F)F,43,NCC(F)(F)F,137,8,7,1,6,2,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0.400388257,-0.322752642,38,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1984,Pb++ + I + Cc1ccc(CCN)cc1,43,Cc1ccc(CCN)cc1,137,8,7,0.333333333,10,2,0,1,1,1,1,2,0,0,1,0,0,0,0,0,-0.003669807,-0.330142607,54,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1985,Pb++ + I + NCCc1ccc(Br)cc1,43,NCCc1ccc(Br)cc1,137,8,7,0.25,10,2,0,1,1,1,2,2,0,0,1,0,0,0,0,0,0.017495178,-0.330142607,54,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1986,Pb++ + I + NCCc1ccc(Cl)cc1,43,NCCc1ccc(Cl)cc1,137,8,7,0.25,10,2,0,1,1,1,2,2,0,0,1,0,0,0,0,0,0.040568355,-0.330142607,54,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1987,Pb++ + I + NCCN1C=CC=CC1,43,NCCN1C=CC=CC1,137,8,7,0.428571429,9,2,0,0,2,1,2,2,1,1,0,0,0,0,0,0,0.035717252,-0.372409815,50,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1988,Pb++ + I + NC1CCC(F)(F)CC1,43,NC1CCC(F)(F)CC1,137,8,7,1,9,2,0,0,1,1,3,0,1,0,0,1,1,0,1,0,0.247823108,-0.327704134,54,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
1989,Pb++ + I + NCCCCc1cc2cccc3ccc4cccc1c4c32,43,NCCCCc1cc2cccc3ccc4cccc1c4c32,137,8,7,0.2,21,2,0,4,1,1,1,4,0,0,4,0,0,0,0,0,-0.00240371,-0.33047331,104,0,0,0,I,2.06,6.76,0.64,8.451924562,3.06,2.66,54,126.9045,-1,43,Pb++,1,3081.5,1450.5,8.451924562,23.48505341,2.33,80,10,1.33
